X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
0.240000	-0.026601	-0.002204	0.000946	0.000883	-8.794970E-5	-0.001321
0.250000	0.000211	-0.013056	-0.013646	0.000790	0.000513	0.002077
0.260000	-0.045660	-0.010777	0.016358	0.000924	0.000227	0.000178
0.270000	-0.013560	0.033088	0.011889	0.000555	0.000357	-0.000660
0.280000	-0.024503	-0.000836	-0.010454	0.000438	-0.000128	0.001703
0.290000	0.001670	0.008283	0.014260	3.992116E-7	-0.000265	-0.000144
0.300000	-0.046025	-0.002934	-0.004070	0.000188	0.000315	-0.000304
0.310000	0.015440	0.008283	0.009427	1.533437E-5	0.000546	0.002133
0.320000	-0.036450	0.006095	-0.009086	0.000590	0.000525	-0.000406
0.330000	0.004314	-0.021355	-0.039727	0.000578	-0.000104	-0.000572
0.340000	-0.011371	-0.002204	-0.005347	0.000511	-0.000112	0.001933
0.350000	-0.033805	-0.026097	-0.008903	0.000923	0.000196	-0.003523
0.360000	-0.021220	-0.015792	-0.000513	0.001208	0.001237	0.004411
0.370000	-0.011189	-0.007038	0.001402	-0.000152	-0.000652	-0.003200
0.380000	-0.032528	-0.021720	0.007694	0.000612	0.001319	0.001408
0.390000	-0.034717	0.010472	0.013622	2.915540E-5	-0.001397	0.002936
0.400000	-0.020308	0.013937	-0.024954	-0.000572	0.000293	-0.003533
0.410000	0.007597	-0.042786	0.018638	0.000912	0.000612	0.005064
0.420000	-0.049947	0.000440	0.004411	-0.000102	0.000537	-0.001022
0.430000	-0.029519	-0.021355	-0.023951	4.163598E-5	0.000291	-0.000268
0.440000	-0.007632	0.004362	0.005505	0.001342	-0.000756	0.003136
0.450000	-0.031252	-0.017343	0.006873	0.000225	0.000886	-0.003605
